"WTR_ANAL FILE"
"Uwi","Area code","Formtn code","Pool seq","Wa num","Drillng event seq","Water lab num","Sample point code","Test perf base depth (m)","Test perf top depth (m)","Sample date","Reltv densty","Water anlyss comments","Test num","Mud resstvty (mg/l)","Salnty (mg/l)","Tot solids disslvd calc (mg/l)","Restvty (mg/l)","Na contnt (mg/l)","K contnt (mg/l)","Ca contnt (mg/l)","Mg contnt (mg/l)","Ba contnt (mg/l)","Sr contnt (mg/l)","Fe contnt (mg/l)","Cl contnt (mg/l)","Br contnt (mg/l)","I contnt (mg/l)","Hco3 contnt (mg/l)","So4 contnt (mg/l)","Co3 contnt (mg/l)","Oh contnt (mg/l)","H2s contnt (mg/l)","H2s contnt desc","Test perf flag","Project code"
"100043208318W600","    ","    ","                ","00067","00","F77-2130-3","","1287.6","1287.8","19771222","1.021"," FORMATION WATER. PRI SALI 39.0; PRI ALKAL 54.4; SEC ALKAL 6.6; TOTAL EPM 159.","","",".0001",".0251",".421","8427","0","8","1","0","0","0","110","0","0","1498","14986","831","0","0","NIL","","  "
"200C065D094A1300","    ","    ","                ","00071","00","640P","","1392.5","1392.9","19610719","1.01","TOP OF TOOL MUD WITH PALE YELLOW COLORED FILTRATE. FE TRACE. F77-2130-1 TOP RES: .418 OHM/M @ 25C MUD WITH PALE YELLOW COLORED     FILTRATE; -2 MIDDLE RESL .418 OHM/M 2 25C SAME AS ABOVE.","","","0",".0119",".545","4430","0","177","55","0","0","0","4870","0","0","3026","914","0","0","0","","","  "
"100012008318W600","    ","    ","                ","00074","00","53 P","","966.3","966.2","19530826","0"," FORMATION WATER. PRI SALI 88.4; SEC SALI 11.4; SEC ALKAL 0.2; TOTAL EPM 6697.","","","0",".005","0","2050","0","8","29","0","0","0","1411","0","0","2852","37","106","0","0","","","  "
"100012008318W600","    ","    ","                ","00074","00","54 P","","1217.7","1217.7","19530910","0"," FORMATION WATER. PRI SALI 95.2; SEC SALI 0.2; SEC ALKAL 1936.","","",".0007",".1946","0","67990","0","7110","460","0","0","0","118000","0","0","216","918","0","0","0","","","  "
"100161708519W600","    ","    ","                ","00081","00","75 P","","1181.3","1181.7","19531019","0"," FORMATION WATER. PRIMARY SAL. 91.2, SECONDARY SAL. 8.6, SECONDARY ALKALI. .2 TOTAL EPM 5620.","","","0",".009","0","3550","0","71","22","0","0","0","2820","0","0","4000","273","269","0","0","","","  "
"100161708519W600","    ","    ","                ","00081","00","76 P","","1212.8","1212.2","19531021","0"," FORMATION WATER CONTAMINATED BY DRILLIN FLUID. PRI SALI 53.4; PRI ALKAL 43.2; SEC ALKAL 3.4; TOTAL EPM 319.","","","0",".0094","0","3608","0","16","11","0","0","0","3074","0","0","4925","60","0","0","0","TRACE.","","  "
"100161708519W600","8060","4100","D               ","00081","00","77 P","","1588.3","1588.6","19531115","0"," FORMATION WATER. LAYER OF OIL ON SURFACE OF WATER. PRI SALI 52.2; PRI ALKAL 46.8; SEC ALKAL 1.0; TOTAL EPM 346.","","",".0006",".1657","0","61920","0","2542","151","0","0","0","97220","0","0","1699","3028","0","0","0","STRONG","","00"
"100093608522W600","    ","    ","                ","00085","00","9068-1","","1688.6","1688.6","","1.108"," FORMATION WATER. PRI SALI 95.2; SEC SALI 3.8; SEC ALKAL 1.0; TOTAL EPM 5662.","","",".0007",".1778",".075","67371","0","1407","402","0","0","0","104134","0","0","554","4195","30","0","0","","","  "
"200B023E094A1400","    ","    ","                ","00086","00","E80-14371-2","","","","19801203","1"," PRI SALI 96.9; SEC SALI 3.0; SEC ALKAL 0.4; TOTAL EPM 5477.","","",".0001",".0244",".488","9002","260","272","107","0","0","0","14800","0","0","148","39","0","0","0","NIL","","  "
"100100508115W600","    ","    ","                ","00087","00","100P","","1234.5","1234.4","19540314","0"," FORMATION WATER. PRIMARY SAL. 38.6, PRIMATRY ALKALI. 59., SECONDARY ALKALI. 2.4, TOTAL EPM 186   .","","","0",".0052","0","2100","0","48","18","0","0","0","1150","0","0","3670","57","42","0","0","NONE","","  "
"100100508115W600","    ","    ","                ","00087","00","98P","","1077.6","1077.5","19540307","0"," FORMATION WATER. PRESENCE OF CARBONATE REDICLE IS UNUSUAL. PRIMARY SAL. 98., SECONDARY SAL. .10, SECONDARY ALKALI. 2., TOTAL EPM 1889.","","",".0001",".0146","0","5786","0","25","22","0","0","0","7473","0","0","2620","50","0","0","0","","","  "
"100100508115W600","    ","    ","                ","00087","00","99P","","1218.2","1218.6","19540313","0"," FORMATION WATER. HIGHER CL THAN IS FOUND IN GETHING. ANALYSIS SIMILAR TO        CADOTTE WATER. PRI SALI 83.2; PRI ALKAL 15.6; SEC ALKAL 1.2; TOTAL EPM 509.","","","0",".0051","0","2090","0","15","17","0","0","0","1247","0","0","2332","33","566","0","0","NONE","","  "
"100100508115W600","    ","    ","                ","00087","00","COMPOSITE - 3","","947.7","947.6","19520401","0"," PRI SALI 51.7; PRI ALKAL 37.6; SEC ALKAL 10.7; TOTAL EPM 210.","","","0",".0045","0","1711","0","65","36","0","0","0","1302","0","0","2586","52","13","0","0","","","  "
"100123308516W600","    ","    ","                ","00090","00","137 P","","2995.1","2995.9","19540727","0"," FORMATION WATER, PRIMARY SAL. 92.4, SECNDARY SAL. 6.8, SECONDARY ALKALI. .4 TOTAL EPM 4117.","","",".0006",".1855","0","63570","0","7428","848","0","0","0","113300","0","0","418","166","0","0","0","NONE","","  "
"100123308516W600","    ","    ","                ","00090","00","92 P","","1129.4","1129","19540406","0"," FORMATION WATER. PRIMARY SAL. 86.2, SECONDARY SAL. 13.6, SECONDARY ALKALI. .2 TOTAL EPM 6409.","","","0",".0121","0","4834","0","31","32","0","0","0","4723","0","0","3370","70","736","0","0","","","  "
"100052708521W600","    ","    ","                ","00093","00","97P","","1156","1156.1","19540415","0"," FORMATION WATER. PRI SALI 92.8; PRI ALKAL 35.4; SEC ALKAL 1.8; TOTAL EPM 428.","","","0",".0067","0","2652","0","27","20","0","0","0","2845","0","0","1711","82","248","0","0","","","  "
"100060608613W600","    ","    ","                ","00101","00","177P","","1142","1142.1","19541118","0"," FORMATION WATER. PRI SALI 94.4; SEC SALI 3.2; SEC ALKAL 2.4; TOTAL EPM 4179.","","",".0001",".0214","0","8160","0","245","21","0","0","0","10920","0","0","3100","494","0","0","0","","","  "
"100060608613W600","    ","    ","                ","00101","00","F-1321","","","","19620925","1.026"," FORMATION WATER. PRIMARY SAL. 86.8, SECONDARY SAL. 13., SECONDARY ALKALI. .2 TOTAL EPM 5476","","",".0002",".0458",".19","17609","0","146","116","0","0","0","26676","0","0","631","970","0","0","0","PRESENT","","  "
"100060708520W600","    ","    ","                ","00102","00","133P","","1170.5","1170.4","19540802","0","SEPARATOR FE VERY MUCH.","","","0",".0068","0","2758","0","13","11","0","0","0","2200","0","0","3080","23","255","0","0","","","  "
"100060708520W600","    ","    ","                ","00102","00","135P","","1654.2","1654.5","19541013","0","TEST SEPARATOR FE VERY MUCH.","","",".0005",".1374","0","51760","0","1630","160","0","0","0","79200","0","0","2450","3460","0","0","0","STRONG","","  "
"100060708520W600","    ","    ","                ","00102","00","E80-9081-1","","1425.7","1425.9","","1.09","TANK #13 ANALYST STATES SAMPLE APPEARS TO BE MIXTURE OF BOUNDARY LAKE AND HALFWAY        FORMATION WATERS, COMPANY STATES TANK DOES NOT CONTAIN HALFWAY PRODUCTION. PRI SALI 97.8; SEC SALI 0.8; SEC ALKAL 1.4; TOTAL EPM 1526; EQUIV NACL 44162    PPM; CALC RES .164 OHM/M @ 68F.","","","0","0",".084","32447","2320","7800","5336","0","0","0","80300","0","0","20","1630","0","0","0","NIL","","  "
"200B038C094A1300","    ","    ","                ","00103","00","F-318","","2125.8","2125.4","19580607","1.075"," FORMATION WATER. PRI SALI 96.0 SEC SALI 2.2; SEC ALKAL 1.8; TOTAL EPM 4690.","","",".0004",".127",".08","43101","0","5241","732","0","0","0","77400","0","0","693","123","0","0","0","","","  "
"100143608619W600","    ","    ","                ","00104","00","136 P","","1168.6","1168.9","19541030","0","SEPARATOR PRIMARY SAL. 90.8, SECONDARY SAL. 6.2, SECONDARY ALKALI. 3. TOTAL EPM 2882.","","",".0001",".0187","0","7400","0","12","21","0","0","0","9971","0","0","2580","29","0","0","0","","","  "
"100143608619W600","    ","    ","                ","00104","00","E81-17900-4","","","","19810228","1.078"," MORE LIKE UPPER TRIASSIC WATER. PRI SALI 87.0; PRI ALKAL 12.0; SEC ALKAL 0.8; TOTAL EPM 648.","","",".0004",".1351",".087","39000","1060","6302","1545","0","0","0","74400","0","0","14930","1208","0","0","0","VERY MUCH","","  "
"100072408820W600","    ","    ","                ","00105","00","F90-2774-4","","1108","1108","19901218","0","MUD TANK","","","0","0","1.31","0","0","0","0","0","0","0","1146","0","0","0","0","0","0","0","NIL","","  "
"100072408820W600","    ","    ","                ","00105","00","F91-2854-3","","1145","1145","19910114","1.021","TOP OF TOOL BROWN COLORED WATER REC'D FROM OIL CUT DRILLING MUD. 61.11% OIL. ANALYSIS IS    INDICATIVE OF MUD FILTRATE. FE VERY MUCH.","","",".0001",".0435",".197","10805","5500","1469","546","0","0","0","25600","0","0","1447","506","0","0","0","NIL","","  "
"100072408820W600","    ","    ","                ","00105","00","F91-2922-4","","1145","1145","19910127","1.017","SEPARATOR CLOUDY YELLOW WATER, INDICATIVE OF SALTY WATER CONTAMINATED WITH KCL FLUID. FE PRESENT.","","",".0001",".0399",".209","12069","3066","637","481","0","0","0","23500","0","0","1871","33","0","0","0","NIL","","  "
"200C079J094A1100","2400","2900","C               ","00110","00","176 P","","1165.7","1165.3","19550215","0","SEPARATOR WATER WITH COLORLESS FILTRATE. FE VERY MUCH.","","",".0001",".0212","0","8120","0","213","56","0","0","0","11650","0","0","2390","33","0","0","0","","","00"
"200C079J094A1100","    ","    ","                ","00110","00","F78-3293","","","","19780911","1.028"," FORMATION WATER. PRIMARY SAL. 94.4, SECONDARY SAL. 5.4, SECONDARY ALKALI. .2 TOTAL EPM 4545.","","",".0001",".0331",".238","0","0","120","49","0","0","0","17200","0","0","2955","1350","156","0","0","NIL","","  "
"200B025I094B1600","0800","4100","A               ","00112","00","639P","","1464.8","1464","19600801","1.01","","","",".0001",".0158","0","6029","0","30","82","0","0","0","7664","0","0","2100","956","0","0","0","","","00"
"200A086K094A1100","    ","    ","                ","00113","00","160P","","1131.2","1131.1","19541225","0","SEPARATOR PRI SALI 87.4; PRI ALKAL 9.4; SEC ALKAL 3.2; TOTAL EPM 535; EQUIV NACL 14783    PPM; CALC RES .44 OHM/M @ 68F.","","",".0001",".0324","0","12310","0","287","118","0","0","0","18660","0","0","1973","44","0","0","0","","","  "
"200B090G094G0100","    ","    ","                ","00115","00","6740","","1492.4","1492","","1.028"," FORMATION WATER. PRI SALI 94.4; SEC SALI 3.8; SEC ALKAL 1.8; TOTAL EPM 3891.","","",".0001",".0358",".39","13854","0","193","49","0","0","0","19986","0","0","3033","130","37","0","0","","","  "
"200D003D094H1000","    ","    ","                ","00116","00","179P","","1002.2","1002.2","19550201","0"," PRIMARY SAL. 92., PRIMARY ALKALI. 5.8 SECONDARY ALKALI. 2.2 TOTAL EPM 1199.","","",".0002",".056","0","20320","0","990","407","0","0","0","33850","0","0","761","33","0","0","0","TRACE","","  "
"100163208619W600","    ","    ","                ","00119","00","166 P","","1515","1515.5","19550212","0"," FORMATION WATER. PRI SALI 91.4; SEC SALI 7.2; SEC ALKAL 1.4; TOTAL EPM 1934.","","",".0006",".1508","0","55680","0","2538","300","0","0","0","87580","0","0","302","4584","0","0","0","NONE","","  "
"200D038K094A1100","    ","    ","                ","00121","00","167P","","1541","1541.4","19550302","0"," FORMATION WATER. PRIMARY SAL. 94.2, SECONDARY SAL. 5.6, SECONDARY ALKALI. .2 TOTAL EPM 5139.","","",".0006",".1531","0","56580","0","2362","210","0","0","0","88070","0","0","2275","4368","0","0","0","STRONG","","  "
"200D080C094H0100","9000","2900","D-080-C/094-H-01","00122","00","F75-837","","1033.4","1033.3","19750129","1.068"," FORMATION WATER. PRI SALI 94.8; SEC SALI 3.6; SEC ALKAL 1.6; TOTAL EPM 5190.","","",".0004",".0968",".084","35903","0","1382","401","0","0","0","58100","0","0","730","640","0","0","0","NIL","","00"
"200D080C094H0100","9000","2900","D-080-C/094-H-01","00122","00","F75-951","","1033.3","1033.3","19750312","0","WELLHEAD SAMPLE CONSISTED OF COLORLESS WATER WITH A HYDRO. SCUM ON TOP. FE TRACE.","","",".0004",".0972",".083","35499","0","1762","486","0","0","0","58450","0","0","490","757","0","0","0","PRES","","00"
"200B092D094I0400","    ","    ","                ","00126","00","L-18955","","2472.1","2472.8","19550414","1.061"," PRI. SAL. 92., PRI. ALKALI. 4., SECOND. ALKALI. 3.8,","","",".0004",".1182","0","39058","0","5895","580","0","0","0","71107","0","0","475","1301","0","0","0","NONE","","  "
"100042708817W600","    ","    ","                ","00130","00","50855","","1117.7","1117.1","19551201","1.013"," PRIMARY SAL. 95.4, SECONDARY ALKALI. 4.6 TOTAL EPM 1414.","","",".0001",".0239","0","9450","0","74","76","0","0","0","13709","0","0","973","253","115","0","0","","","  "
"100042708817W600","    ","    ","                ","00130","00","AV. 8 SAMPLES","","1117.8","1117.1","","0","BOTTOM PRIM SALI 83.2; SEC SALI 16.4; SEC ALK 0.4; TOTAL EPM 3846.","","",".0001",".0339","0","12739","0","176","166","0","0","0","18584","0","0","1289","1418","149","0","0","","","  "
"100042708817W600","    ","    ","                ","00130","00","L-51455","","1117.7","1117.1","19551102","1.028","90' FLUID TOP PRIMARY SAL. 94.4, PRIMARY ALKALI. 2.8, SECONDARY ALKALI. 2.8 TOTAL EPM 653.","","",".0003",".0719","0","27623","0","295","162","0","0","0","42577","0","0","392","1050","0","0","0","","","  "
"200A012G094H0400","    ","    ","                ","00131","00","R- 2077","","","","19801209","1.095","TOP OF TOOL SALT WATER WITH BLACK SUSPENSION PRESENT. FE TRACE. E80-8931-1 TOP RES OF FILTRATE: .100 OHM/M @ 25C WATERY MUD WITH      TRACE OF WATER; -2 MIDDLE RES OF FILTRATE: .096 OHM/M @ 25C MURKY WATER WITH    H2S.","","",".0005",".129",".09","50200","1660","2250","480","1","117","0","76300","163","30","1240","1770","0","0","0","755.","","  "
"200B029C094I0700","    ","    ","                ","00132","00","193P","","600.9","600.2","19550329","0","90' BELOW FLUID PRIMARY SAL. 95.2, PRIMARY ALKALI. 2.4, SECONDARY ALKALI. 2.4 TOTAL EPM 831.","","",".0001",".0399","0","14600","0","495","373","0","0","0","23930","0","0","966","26","0","0","0","NONE","","  "
"200B029C094I0700","    ","    ","                ","00132","00","198P","","2044.1","2044","19550527","0"," FORMATION WATER. PRIM SALI 92.0; SEC SALI 5.8; SEC ALK 2.2","","",".0004",".1293","0","40120","0","8950","596","0","0","0","79000","0","0","137","572","0","0","0","NONE","","  "
"200B029C094I0700","    ","    ","                ","00132","00","L-33655","","2064.2","2064.1","19550717","0"," FORMATION WATER. PRIM SALI 77.8; SEC ALK 22.0; SEC ALK .2; TOTAL EPM 4480.","","",".0003",".1158","0","34479","0","7927","1549","0","0","0","70955","0","0","472","645","0","0","0","NONE","","  "
"100042308619W600","    ","    ","                ","00134","00","183 P","","1164.4","1164.3","19550406","0"," FORMATION WATER. PRI SALI 93.2; PRI ALKAL 4.6; SEC ALKAL 2.2; TOTAL EPM 1494.","","","0",".0093","0","3710","0","41","19","0","0","0","3285","0","0","3470","130","383","0","0","","","  "
"100042308619W600","    ","    ","                ","00134","00","184P","","1234","1234.7","19550410","0"," FORMATION WATER. PRIM SALI 75.0; SEC SALI 24.6; SEC ALK .4; TOTAL EPM 3925.","","",".0002",".0436","0","16800","0","203","78","0","0","0","23870","0","0","3060","1148","0","0","0","TRACE","","  "
"100042308619W600","    ","    ","                ","00134","00","186 P","","1501.6","1501.7","19550427","0"," FORMATION WATER. PRI SALI 57.8; PRI ALKAL 40.0; SEC ALKAL 2.2; TOTAL EPM 330.","","",".0006",".1713","0","63700","0","2330","557","0","0","0","101400","0","0","1177","2656","0","0","0","STRONG","","  "
"100022708216W600","    ","    ","                ","00135","00","170P","","900.8","900.7","19550406","0"," FORMATION WATER. PRI SALI 41.8; PRI ALKAL 50.8; SEC ALKAL 7.4; TOTAL EPM 174.","","","0",".0093","0","3810","0","21","14","0","0","0","2450","0","0","6020","19","0","0","0","","","  "
"100022708216W600","    ","    ","                ","00135","00","171P","","1043.7","1043","19550409","0"," FORMATION WATER. PRI SALI 85.0; PRI ALKAL 5.6; SEC ALKAL 9.4; TOTAL EPM 748.","","","0",".0047","0","1850","0","36","58","0","0","0","1270","0","0","2765","22","156","0","0","","","  "
"100070808821W600","    ","    ","                ","00136","00","174P","","1342.8","1342.3","19550414","0"," FORMATION WATER. PRI SALI 41.2; PRI ALKAL 57.6; SEC ALKAL 1.2; TOTAL EPM 336.","","",".0001",".0146","0","6200","0","86","40","0","0","0","5600","0","0","4350","1088","0","0","0","STRONG","","  "
"100070808821W600","    ","    ","                ","00136","00","175P","","1406.7","1406.7","19550417","0"," FORMATION WATER. PRIMARY SAL. 71.8, PRIMARY ALKALI. 25., SECONDARY ALKALI. 3., TOTAL EPM 504","","",".0004",".1296","0","44300","0","5370","405","0","0","0","77790","0","0","144","1646","0","0","0","","","  "
"100070808821W600","    ","    ","                ","00136","00","182P","","1607.4","1607.8","19550429","0"," FORMATION WATER. PRI SALI 86.4; SEC SALI 13.6; TOTAL EPM 4457.","","",".0006",".1632","0","60390","0","2550","550","0","0","0","95810","0","0","2328","2788","0","0","0","WEAK","","  "
"100062608721W600","    ","    ","                ","00137","00","187P","","1609.7","1609.3","19550518","0"," FORMATION WATER. PRI SALI 94.0; SEC SALI 4.6; SEC ALKAL 1.4; TOTAL EPM 5593.","","",".0006",".1727","0","64000","0","2910","392","0","0","0","101800","0","0","2420","2384","0","0","0","STRONG","","  "
"100062608721W600","    ","    ","                ","00137","00","E86-1956-2","","1236","1236","19861202","1.032","10L CHAMBER FE N.D. NACL EQUIV 18102.","","",".0001",".0404",".21","13520","2049","605","663","0","0","0","23000","0","0","2147","901","0","0","0","NIL","","  "
"100062608721W600","    ","    ","                ","00137","00","E87-2518-2","","","","19861223","1.032","SEPARATOR 16% VOLUME WATER AND 84% VOLUME OIL. FE PRESENT. E86-1956-3 SEPARATOR RES: .217 OHM/M @ 25C 17.5% VOLUME OIL 82.5%   VOLUME WATER.","","",".0002",".0494",".147","17110","1297","160","632","0","0","0","27300","0","0","2425","1926","0","0","0","NIL","","  "
"100062608721W600","    ","    ","                ","00137","00","F85-624-4","","1605","1605","19851117","1.112","SEPARATOR 1600 MLS SALT WATER WITH IRON SUSPENSION AND APPROX 40 MLS HYDROCARBON. FE TRACE.","","",".0006",".1718",".054","66490","2051","2442","559","0","0","0","101000","0","0","2330","2819","0","0","0","MUCH","","  "
"100062708420W600","    ","    ","                ","00139","00","189P","","1190.1","1190.5","19550610","0"," FORMATION WATER. PRI SALI 94.0; SEC SALI 4.6L SEC ALKAL 1.4; TOTAL EPM 5919.","","","0",".0075","0","2940","0","67","37","0","0","0","2340","0","0","4120","40","0","0","0","","","  "
"200D094I094B0800","    ","    ","                ","00141","00","219P","","1154.1","1154.6","19550926","1.022","SWAB FORMATION WATER POSSIBLY DILUTED. PRI SALI 88.92; SEC SALI 10.44; SEC ALKAL .64; CL SALI 96.82; SLUFATE SALI      3.18.","","",".0001",".0244","0","9239","0","104","131","0","0","0","13194","0","0","1410","1083","0","0","0","TRACE","","  "
"200D094I094B0800","    ","    ","                ","00141","00","8124-4","","2008.4","2008.6","19560330","1.02","TOP DRILL PIPE FORMATION WATER. PRI SALI 94.4; PRI ALKAL 1.8; SEC ALKAL 3.8.","","",".0001",".0286",".21","10676","0","201","69","0","0","0","14687","0","0","515","2752","0","0","0","NONE","","  "
