"CORE_CUT FILE"
"UWI","Area_code","Formtn_code","Pool_seq","Wa_num","Drillng_event_seq","Core_date","Top_Core_Depth (m)","Base_Core_Depth (m)","Core_formtn_code","Cut_metre (m)","Recvrd_metre (m)","Core_comments","Core_type","Core_Anlyss_Type","Core_num","Project_code"
"100100707916W600","8120","2200","","00015","00","19510410","949.7","951.2","1850","1.5","1.5","SEE  CORE #1","CONV","FULL","017","00"
"100100707916W600","8120","2200","","00015","00","19510410","951.2","952.8","1850","1.5","1.2","SEE CORE #1","CONV","FULL","018","00"
"100100707916W600","","","","00015","00","19510410","952.8","954.3","1850","1.5","1.5","SEE CORE #1","CONV","FULL","019",""
"100100707916W600","","","","00015","00","19510410","954.3","956.7","1850","2.4","1.6","SEE CORE #1","CONV","FULL","020",""
"100100707916W600","","","","00015","00","19510410","956.7","959.2","1850","2.4","2.7","SEE CORE #1","CONV","FULL","021",""
"100100707916W600","","","","00015","00","19510410","959.2","959.5","1850",".3","0","SEE CORE #1","CONV","FULL","022",""
"100100707916W600","","","","00015","00","19510410","959.5","961","1850","1.5","0","SEE CORE #1","CONV","FULL","023",""
"100100707916W600","","","","00015","00","19510410","961","961.3","1850",".3",".3","SEE CORE #1","CONV","FULL","024",""
"100100707916W600","","","","00015","00","19510410","961.3","962.2","1850",".9",".9","SEE CORE #1","CONV","FULL","025",""
"100100707916W600","","","","00015","00","19510410","962.2","963.1","1850",".9",".7","SEE CORE #1","CONV","FULL","026",""
"100100707916W600","","","","00015","00","19510410","963.1","964.3","1850","1.2","1.2","SEE CORE #1","CONV","FULL","027",""
"100100707916W600","","","","00015","00","19510410","964.3","965.9","1850","1.5","1.5","SEE CORE #1","CONV","FULL","028",""
"100100707916W600","","","","00015","00","19510410","965.9","966.2","1850",".3","0","SEE CORE #1","CONV","FULL","029",""
"100100707916W600","","","","00015","00","19510410","966.2","967.7","1850","1.5",".1","SEE CORE #1","CONV","FULL","030",""
"100100707916W600","","","","00015","00","19510410","967.7","969.2","1850","1.5","1.4","SEE CORE #1","CONV","FULL","031",""
"100100707916W600","","","","00015","00","19510410","969.2","970.7","1850","1.5","1.2","SEE CORE #1","CONV","FULL","032",""
"100100707916W600","","","","00015","00","19510410","970.7","972.3","1850","1.5","1.5","SEE CORE #1","CONV","FULL","033",""
"100100707916W600","","","","00015","00","19510410","972.3","973.8","1850","1.5","1.5","SEE CORE #1","CONV","FULL","034",""
"100100707916W600","","","","00015","00","19510410","973.8","975.3","1850","1.5","1.5","SEE CORE #1","CONV","FULL","035",""
"100100707916W600","","","","00015","00","19510410","975.3","975.9","1850",".6",".6","SEE CORE #1","CONV","FULL","036",""
"100101007917W600","","","","00016","00","19510418","867.7","869.2","","1.5","1.5","CORE DESCRIPTION IN WELL HISTORY REPORT, NO ANALYSIS","CONV","","001",""
"100101007917W600","","","","00016","00","19510418","869.2","870.8","","1.5","1.5","SEE CORE 1","CONV","","002",""
"100101007917W600","","","","00016","00","19510418","870.8","872.3","","1.5",".7","SEE CORE 1","CONV","","003",""
"100101007917W600","","","","00016","00","19510418","872.3","873.8","","1.5","1.5","SEE CORE 1","CONV","","004",""
"100101007917W600","","","","00016","00","19510419","873.8","875.3","","1.5","1.5","SEE CORE 1","CONV","","005",""
"100101007917W600","","","","00016","00","19510419","875.3","876.9","","1.5","1","SEE CORE 1","CONV","","006",""
"100101007917W600","","","","00016","00","19510419","876.9","878.4","","1.5",".9","SEE CORE 1","CONV","","007",""
"100101007917W600","","","","00016","00","19510419","878.4","880.8","","2.4","2.4","SEE CORE 1","CONV","","008",""
"100101007917W600","","","","00016","00","19510420","880.8","883","","2.1","2.1","SEE CORE 1","CONV","","009",""
"100101007917W600","","","","00016","00","19510420","883","883.6","",".6",".4","SEE CORE 1","CONV","","010",""
"100101007917W600","","","","00016","00","19510420","883.6","884.5","",".9",".6","SEE CORE 1","CONV","","011",""
"100101007917W600","","","","00016","00","19510420","884.5","886.6","","2.1","2.1","SEE CORE 1","CONV","","012",""
"100101007917W600","","","","00016","00","19510421","886.6","889.1","","2.4","2.7","SEE CORE 1","CONV","","013",""
"100101007917W600","","","","00016","00","19510421","889.1","891.5","","2.4","2.4","SEE CORE 1","CONV","","014",""
"100101007917W600","","","","00016","00","19510421","891.5","893.6","","2.1","1.9","SEE CORE 1","CONV","","015",""
"100101007917W600","","","","00016","00","19510422","893.6","895.2","","1.5","1","SEE CORE 1","CONV","","016",""
"100101007917W600","","","","00016","00","19510422","895.2","896.7","","1.5",".9","SEE CORE 1","CONV","","017",""
"100101007917W600","","","","00016","00","19510422","896.7","898.2","","1.5",".9","SEE CORE 1","CONV","","018",""
"100101007917W600","","","","00016","00","19510422","898.2","899.7","","1.5","1.5","SEE CORE 1","CONV","","019",""
"100101007917W600","8120","2200","","00016","00","19510423","900","901.6","","1.5",".6","SEE CORE 1","CONV","","020","00"
"100101007917W600","8120","2200","","00016","00","19510423","901.6","902.5","",".9",".7","SEE CORE 1","CONV","","021","00"
"100101007917W600","","","","00016","00","19510423","902.5","903.1","",".6",".6","SEE CORE 1","CONV","","022",""
"100101007917W600","","","","00016","00","19510424","903.1","904.6","","1.5","0","NO RECOVERY","CONV","","023",""
"100101007917W600","","","","00016","00","19510424","904.6","906.1","","1.5","1.3","SEE CORE 1","CONV","","024",""
"100101007917W600","","","","00016","00","19510424","906.1","907.7","","1.5","1.3","SEE CORE 1","CONV","","025",""
"100101007917W600","","","","00016","00","19510425","907.7","909.2","","1.5","1.3","SEE CORE 1","CONV","","026",""
"100101007917W600","","","","00016","00","19510425","909.2","910.7","","1.5","1.5","SEE CORE 1","CONV","","027",""
"100101007917W600","","","","00016","00","19510425","910.7","912.8","","2.1","1.8","SEE CORE 1","CONV","","028",""
"100101007917W600","","","","00016","00","19510426","912.8","915","","2.1",".9","SEE CORE 1","CONV","","029",""
"100101007917W600","","","","00016","00","19510426","915","917.4","","2.4","2.4","SEE CORE 1","CONV","","030",""
"100101007917W600","","","","00016","00","19510426","917.4","919.2","","1.8","1.2","SEE CORE 1","CONV","","031",""
"100101007917W600","","","","00016","00","19510429","919.2","921.1","","1.8","1","SEE CORE 1","CONV","","032",""
"100101007917W600","","","","00016","00","19510427","921.1","922.9","","1.8","1.2","SEE CORE 1","CONV","","033",""
"100101007917W600","","","","00016","00","19510428","922.9","924.4","","1.5","1.5","SEE CORE 1","CONV","","034",""
"100101007917W600","","","","00016","00","19510428","924.4","926.2","","1.8","1.5","SEE CORE 1","CONV","","035",""
"100101007917W600","","","","00016","00","19510428","926.2","928.1","","1.8","1.8","SEE CORE 1","CONV","","036",""
"100101007917W600","","","","00016","00","19510428","928.1","930.2","","2.1","2.1","SEE CORE 1","CONV","","037",""
"100101007917W600","","","","00016","00","19510428","930.2","931.7","","1.5","1","SEE CORE 1","CONV","","038",""
"100101007917W600","","","","00016","00","19510429","931.7","932.3","",".6",".6","SEE CORE 1","CONV","","039",""
"100100907916W600","","","","00017","00","19510529","0","0","1850","0","0","CORE #25 MISSING","CONV","","025",""
"100100907916W600","","","","00017","00","19510529","0","563.9","1850","0","0","CRE #24 MISSING","CONV","","024",""
"100100907916W600","","","","00017","00","19510529","901.3","902.2","1850",".9","1.8","NO ANALYSIS","CONV","","001",""
"100100907916W600","","","","00017","00","19510529","902.2","903.7","1850","1.5","1.2","NO ANALYSIS","CONV","","002",""
"100100907916W600","","","","00017","00","19510529","903.7","904.3","1850",".6",".6","NO ANALYSIS","CONV","","003",""
"100100907916W600","","","","00017","00","19510529","904.3","905.8","1850","1.5","1.5","NO ANALYSIS","CONV","","004",""
"100100907916W600","","","","00017","00","19510529","905.8","907.3","1850","1.5","1.5","NO ANALYSIS","CONV","","005",""
"100100907916W600","","","","00017","00","19510529","907.3","908.9","1850","1.5","1.5","NO ANALYSIS","CONV","","006",""
"100100907916W600","","","","00017","00","19510529","908.9","909.5","1850",".6",".6","NO ANALYSIS","CONV","","007",""
"100100907916W600","","","","00017","00","19510529","909.5","911","1850","1.5","1.4","NO ANALYSIS","CONV","","008",""
"100100907916W600","","","","00017","00","19510529","911","912.5","1850","1.5","1.5","NO ANALYSIS","CONV","","009",""
"100100907916W600","","","","00017","00","19510529","912.5","914.1","1850","1.5","1.5","NO ANALYSIS","CONV","","010",""
"100100907916W600","","","","00017","00","19510529","914.1","915.6","1850","1.5","1.5","NO ANALYSIS","CONV","","011",""
"100100907916W600","","","","00017","00","19510529","915.6","917.1","1850","1.5","1.5","NO ANALYSIS","CONV","","012",""
"100100907916W600","","","","00017","00","19510529","917.1","918.6","1850","1.5","1.5","NO ANALYSIS","CONV","","013",""
"100100907916W600","","","","00017","00","19510529","918.6","920.1","1850","1.5","1.5","NO ANALYSIS","CONV","","014",""
"100100907916W600","","","","00017","00","19510529","920.1","921.7","1850","1.5","1.5","NO ANALYSIS","CONV","","015",""
"100100907916W600","","","","00017","00","19510529","921.7","922.3","1850",".6",".4","NO ANALYSIS","CONV","","016",""
"100100907916W600","","","","00017","00","19510529","922.3","923.8","1850","1.5","1.5","NO ANALYSIS","CONV","","017",""
"100100907916W600","","","","00017","00","19510529","923.8","925.3","1850","1.5","1.5","NO ANALYSIS","CONV","","018",""
"100100907916W600","","","","00017","00","19510529","925.3","926.9","1850","1.5",".9","NO ANALYSIS","CONV","","019",""
"100100907916W600","8120","2200","A","00017","00","19510529","926.9","928.4","1850","1.5","1.5","NO ANALYSIS","CONV","","020","00"
"100100907916W600","8120","2200","A","00017","00","19510529","928.4","929.9","1850","1.5","1.5","","CONV","","021","00"
"100100907916W600","8120","2200","A","00017","00","19510529","934.8","936.3","1850","1.5","1.5","NO ANALYSIS","CONV","","026","00"
"100100907916W600","8120","2200","A","00017","00","19510529","936.3","937.5","1850","1.2",".2","NO ANALYSIS","CONV","","027","00"
"100100907916W600","8120","2200","A","00017","00","19510529","937.5","940.9","1850","3.3","2.4","NO ANALYSIS","CONV","","028","00"
"102113107816W600","8120","2200","A","00019","00","19510524","958.5","959.2","",".6",".6","CORE DESC IN WELL HISTORY REPORT, ANALYSIS DONE WITH NO SUMMARY SHEET.  ANALYSIS IN CORE FILE","CONV","FULL","001","00"
"102113107816W600","8120","2200","A","00019","00","19510524","959.2","961","","1.8","1.6","SEE CORE #1","CONV","FULL","002","00"
"102113107816W600","8120","2200","A","00019","00","19510524","961","961.6","",".6",".6","SEE CORE #1","CONV","FULL","003","00"
"102113107816W600","8120","2200","A","00019","00","19510524","962.8","964","","1.2","1.2","SEE CORE #1","CONV","FULL","004","00"
"102113107816W600","8120","2200","A","00019","00","19510524","964","964.6","",".6",".6","SEE CORE #1","CONV","FULL","005","00"
"102113107816W600","","","","00019","00","19510524","964.6","966.2","","1.5","1.5","SEE CORE #1","CONV","FULL","006",""
"102113107816W600","","","","00019","00","19510524","966.2","967.4","","1.2","1.2","SEE CORE #1","CONV","FULL","007",""
"102113107816W600","","","","00019","00","19510524","967.4","969.2","","1.8","1.5","SEE CORE #1","CONV","","008",""
"102113107816W600","","","","00019","00","19510524","969.2","970.7","","1.5","1.5","SEE CORE #1","CONV","FULL","009",""
"102113107816W600","","","","00019","00","19510524","970.7","972.3","","1.5","0","NO RECOVERY","CONV","FULL","010",""
"102113107816W600","","","","00019","00","19510524","972.3","973.8","","1.5","1.5","SEE CORE #1","CONV","FULL","011",""
"102113107816W600","","","","00019","00","19510524","973.8","975.3","","1.5","1.2","SEE CORE #1","CONV","FULL","012",""
"102113107816W600","","","","00019","00","19510524","975.3","976.8","","1.5","0","NO RECOVERY","CONV","FULL","013",""
"102113107816W600","","","","00019","00","19510524","976.8","977.1","","0","0","SEE CORE #1","CONV","FULL","014",""
"102113107816W600","","","","00019","00","19510524","977.1","978.7","","1.5","1.5","SEE CORE #1","CONV","FULL","015",""
"102113107816W600","","","","00019","00","19510524","978.7","979.9","","1.2","1.2","SEE CORE #1","CONV","FULL","016",""
"102113107816W600","","","","00019","00","19510524","979.9","981.4","","1.5","1.5","SEE CORE #1","CONV","FULL","017",""
"102113107816W600","","","","00019","00","19510524","981.4","981.7","",".3",".3","SEE CORE #1","CONV","FULL","018",""
"102113107816W600","","","","00019","00","19510524","981.7","983.5","","1.8","1.8","SEE CORE #1","CONV","FULL","019",""
"102113107816W600","","","","00019","00","19510524","983.5","984.2","",".6",".2","SEE CORE #1","CONV","FULL","020",""
"102113107816W600","","","","00019","00","19510524","984.2","985.4","","1.2",".3","SEE CORE #1","CONV","FULL","021",""
"102113107816W600","","","","00019","00","19510524","985.4","986.9","","1.5","1.5","SEE CORE #1","CONV","FULL","022",""
"102113107816W600","","","","00019","00","19510524","986.9","987.5","",".6",".6","SEE CORE #1","CONV","FULL","023",""
"102113107816W600","","","","00019","00","19510524","987.5","988.1","",".6",".6","SE CORE #1","CONV","FULL","024",""
"102113107816W600","","","","00019","00","19510524","988.1","989.3","","1.2",".7","SEE CORE #1","CONV","FULL","025",""
"102113107816W600","","","","00019","00","19510524","989.3","991.5","","2.1","2.1","SEE CORE #1","CONV","FULL","026",""
"102113107816W600","","","","00019","00","19510524","991.5","993.6","","2.1","2.1","SEE CORE #1","CONV","FULL","027",""
"102113107816W600","","","","00019","00","19510524","993.6","993.9","",".3",".3","SEE CORE #1","CONV","FULL","028",""
"102113107816W600","","","","00019","00","19510524","993.9","995.4","","1.5","1.5","SEE CORE #1","CONV","FULL","029",""
"102113107816W600","","","","00019","00","19510524","995.4","997","","1.5","1.5","SEE CORE #1","CONV","FULL","030",""
"102113107816W600","","","","00019","00","19570524","997","998.5","","1.5","1.3","SEE CORE #1","CONV","FULL","031",""
"102113107816W600","","","","00019","00","19510524","998.5","999.7","","1.2",".8","SEE CORE #1","CONV","FULL","032",""
"102113107816W600","","","","00019","00","19510524","999.7","1001.2","","1.5","1.5","SEE CORE #1","CONV","FULL","033",""
"102113107816W600","","","","00019","00","19510524","1001.2","1002.7","","1.5","1.5","SEE CORE #1","CONV","FULL","034",""
"102113107816W600","","","","00019","00","19510524","1002.7","1004.3","","1.5","1.5","SEE CORE #1","CONV","FULL","035",""
"102113107816W600","","","","00019","00","19510524","1004.3","1005.8","","1.5","1.5","SEE CORE #1","CONV","FULL","036",""
"102113107816W600","","","","00019","00","19510524","1005.8","1007.3","","1.5","1.5","SEE CORE #1","CONV","FULL","037",""
"102113107816W600","","","","00019","00","19510524","1007.3","1008.8","","1.5","1.5","SEE CORE #1","CONV","FULL","038",""
"102113107816W600","","","","00019","00","19510524","1008.8","1009.8","",".9",".9","SEE CORE #1","CONV","FULL","039",""
"100070307917W600","","","","00020","00","19510530","931.1","932.6","1850","1.5",".9","","CONV","","001",""
"100070307917W600","8120","2200","","00020","00","19510530","932.6","934.2","1850","1.5","1.5","","CONV","","002","00"
"100070307917W600","8120","2200","","00020","00","19510530","934.2","935.7","1850","1.5",".6","","CONV","","003","00"
"100070307917W600","","","","00020","00","19510530","935.7","937.2","1850","1.5","1.3","","CONV","","004",""
"100070307917W600","","","","00020","00","19510530","937.2","938.7","1850","1.5",".9","","CONV","","005",""
"100070307917W600","","","","00020","00","19510530","938.7","940.3","1850","1.5","1","","CONV","","006",""
"100070307917W600","","","","00020","00","19510530","940.3","941.5","1850","1.2","1.2","","CONV","","007",""
"100070307917W600","","","","00020","00","19510530","941.5","943.3","1850","1.8","1.6","","CONV","","008",""
"100070307917W600","","","","00020","00","19510530","943.3","943.9","1850",".6","0","","CONV","","009",""
