"PST FILE"
"UWI","Area_code","Formtn_code","Pool_seq","Wa_num","Compltn_event_seq","Press_survey_datum_depth","Pst_Comments","Abs_Gauge","Project_code"
"200D097C094G0802","5000","4800","A","00651","02","581","Approved commingling of Baldonnel & Halfway 98/11/04.","A","00"
"100082308514W600","2000","4535","A","00652","00","533","","A","03"
"100082308514W602","2000","4100","B","00652","02","451","","A","00"
"200D091A094G0800","5600","4150","A","00653","00","381","","A","03"
"200A025H094G0800","5600","4150","A","00654","00","381","","A","03"
"102160408514W600","2000","2700","B","00655","00","402","","A","00"
"100142508514W600","2000","4535","A","00656","00","533","","A","03"
"100143608514W600","2000","4535","A","00657","00","533","","A","03"
"200B039D094G0100","5100","4800","A","00658","00","864","","A","02"
"200B039D094G0102","5100","4100","A","00658","02","539","","A","02"
"200B044E094H0500","5600","4150","A","00659","00","381","","A","00"
"100063608514W600","2000","4535","A","00662","00","533","","A","03"
"100060108614W600","2000","4535","A","00663","00","533","","A","03"
"100140108614W600","2000","4535","A","00664","00","533","","A","03"
"200A046H094G0800","5600","4150","A","00665","00","381","","A","03"
"200A033H094G0800","5600","4150","A","00666","00","381","","A","03"
"100111408514W600","2000","4800","","00667","00","632","","A","00"
"100111408514W602","2000","4100","B","00667","02","451","","A","00"
"200D055E094H0500","5600","4150","A","00670","00","381","","A","00"
"200C022F094P0302","9000","8200","C-022-F/094-P-03","00673","02","830","","A","00"
"202B062B094G0800","2200","4100","A","00674","00","412","","A","00"
"200B030F094P0300","5400","8400","A","00677","00","1396","","A","00"
"200A046E094H0500","5600","4150","A","00678","00","381","","A","00"
"200D073K094N1600","0740","8580","A","00682","00","3200","","A","05"
"200D073K094N1606","0740","7100","B","00682","06","921.2","Vertical portion of wellbore.","A","00"
"100062508514W600","2000","4535","A","00687","00","533","","A","03"
"100062508514W602","2000","4100","B","00687","02","451","","A","00"
"100062508514W603","2000","4800","","00687","03","649","","A","06"
"200B070I094J1000","3200","8400","A","00688","00","1524","","A","00"
"200D075G094H0200","6000","4800","A","00689","00","357","","A","03"
"200A033E094H0500","5600","4150","A","00690","00","381","","A","00"
"200B084C094G0800","5000","4800","A","00691","00","581","","A","00"
"100112408514W600","2000","4100","A","00692","00","451","","A","00"
"100112408514W602","2000","4535","A","00692","02","533","","A","03"
"200C088I094H0300","7250","2600","A","00695","00","297","","A","00"
"200C088I094H0302","7250","2400","A","00695","02","121","","A","00"
"100111708319W600","8360","6200","A","00697","00","1297","Cement squeezed-off (81/11/30).","A","00"
"100111708319W602","8360","4800","","00697","02","","Water Disposal Well.","","00"
"200B078J094J0900","3200","8400","C","00700","00","1559","","A","00"
"200B068K094P0500","8180","8400","A","00704","00","1481","BRIDGE PLUG SET @ 2002 M KB W/ 6 SAXS CEMENT ON TOP OF BRIDGE PLUG. ZONE ABANDONED.","A","00"
"200D089D094H0200","3520","2700","B","00707","00","312","","A","00"
"200D050A094H0200","8300","4805","A","00709","00","394","","A","04"
"200A021F094G0100","0800","4100","A","00711","00","427","","A","02"
"200A021F094G0102","0800","4800","A","00711","02","671","Approved to commingle of Bluesky & Halfway 2002/09/05.","A","00"
"200A021F094G0103","0800","2600","D","00711","03","709","Approved to commingle Bluesky & Halfway 2002/09/05.","A","00"
"200D052I094A1500","6800","4800","","00713","00","413","","A","05"
"200D052I094A1502","6800","2700","B","00713","02","307","","A","00"
"200A022E094H0500","5600","4150","A","00715","00","381","","A","00"
"200C053D094P0600","9000","7400","C-053-D/094-P-06","00717","00","-76.4","Datum depth assumed.","A","00"
"100162308514W600","2000","4535","A","00719","00","533","","A","03"
"200C039I094H0200","9000","4510","C-039-I/094-H-02","00721","00","258","","A","00"
"200C039I094H0202","9000","2700","C-039-I/094-H-02","00721","02","230.8","Assumed datum depth.","A","00"
"200B090K094P1200","7200","8400","A","00722","00","1555","DIRECTIONAL WELL. MPP= 1989.6 mCF(TVD). DATUM= 2045.1 mCF(MD).","A","00"
"200A005A094H0600","7250","4800","A","00724","00","441","","A","00"
"200A005A094H0602","7250","2600","A","00724","02","297","","A","00"
"200D033I094A1500","6800","4800","","00725","00","413","","A","05"
"200D033I094A1502","6800","2700","B","00725","02","279.6","Assumed datum depth.","A","00"
"100162208414W600","2000","4535","A","00727","00","533","Water Injection","A","02"
"200D093J094A1100","2400","2900","C","00728","00","373","","A","00"
"200D093J094A1102","2400","4520","A","00728","02","496","","","00"
"200C036B094H0400","6400","4100","A","00729","00","426","","A","02"
"200D064F094G0100","0800","4100","A","00733","00","427","Approved to commingle Baldonnel & Halfway 2000/12/19.","A","02"
"200D064F094G0102","0800","4800","A","00733","02","671","Approved to commingle Baldonnel & Halfway 2000/12/19. All later pressure tests recorded in Baldonnel.","A","00"
"100061808513W600","2000","4535","A","00734","00","533","","A","02"
"100162408514W600","2000","4535","A","00736","00","533","","A","03"
"200A028F094B1500","3360","4100","A","00737","00","345","DEVIATED WELL, MPP=1302.8 mCF(TVD), DATUM=1357.49 mCF(MD)","A","02"
"100141708513W600","2000","4535","A","00738","00","533","","A","02"
"202B099B094G0100","0800","4800","A","00739","00","671","Approved to commingle Baldonnel and Halfway zones 2004-02-02.","A","00"
"202B099B094G0102","0800","4100","A","00739","02","427","","A","02"
"200B006K094G0100","0800","4100","A","00740","00","427","Approved commingling of Baldonnel & Halfway 98/11/04.","A","02"
"200B006K094G0102","0800","4800","A","00740","02","671","Approved commingling of Baldonnel & Halfway 98/11/04.","A","00"
"200B084F094G0100","0800","4100","A","00741","00","427","","A","02"
"200B084F094G0102","0800","4800","A","00741","02","671","","A","00"
"100082208414W600","2000","4535","A","00742","00","533","","A","02"
"100082708414W600","2000","4535","A","00743","00","533","","A","02"
"200C016B094A1400","2400","2900","C","00744","00","373","","A","00"
"200C016B094A1402","2400","2900","C","00744","02","373","Sidetrack re-entry 1965/07.","A","00"
"100062508825W600","1400","7400","A","00745","00","1253","Water Disposal as of 1973","A","02"
"200D030K094A1200","1400","7400","A","00746","00","1253","","A","02"
"200B095F094G0100","0800","4100","A","00747","00","427","","A","02"
"200B095F094G0102","0800","4800","A","00747","02","671","","A","00"
"200B042F094G0100","0800","4100","A","00748","00","427","","A","02"
"200B042F094G0102","0800","4800","A","00748","02","671","","A","00"
"200A028K094G0100","0800","4100","A","00749","00","427","","A","02"
"200A028K094G0102","0800","4800","A","00749","02","671","","A","00"
"200D095B094G0800","2240","4800","A","00750","00","549","","A","00"
"100161508414W600","2000","4535","A","00752","00","533","Water Injection","A","02"
"100162708414W600","2000","4535","A","00753","00","533","Water Injection","A","02"
"100141508414W600","2000","4535","A","00755","00","533","","A","02"
"200D019B094A1400","2400","2900","C","00756","00","373","Abandoned","A","00"
"200C054H094G0200","5110","4100","A","00757","00","452","","A","00"
"100061308514W600","2000","4535","A","00758","00","533","","A","02"
"100141208514W600","2000","4535","A","00759","00","533","","A","02"
"100061708513W600","2000","4535","A","00760","00","533","","A","02"
"100060108514W600","2000","4535","A","00761","00","533","","A","02"
"100060708513W600","2000","4535","A","00763","00","533","","A","02"
"100081108614W600","2000","4535","A","00764","00","533","","A","04"
"100161108614W600","2000","4535","A","00765","00","533","Water Injection","A","04"
"200A004D094G0800","0800","4100","C","00766","00","399","","A","02"
"100140808513W600","2000","4535","A","00767","00","533","","A","02"
"100082208514W600","2000","4535","A","00768","00","533","","A","04"
"100081108514W600","2000","4535","A","00769","00","533","","A","02"
"100080108514W600","2000","4535","A","00770","00","533","","A","02"
"100142908513W600","2000","4535","A","00771","00","533","","A","03"
"200C058F094G0100","1000","4100","B","00772","00","427","","","00"
"100082008513W600","2000","4535","A","00774","00","533","","A","02"
"100160708513W600","2000","4535","A","00775","00","533","","A","02"
"100160108514W600","2000","4535","A","00776","00","533","Water Injection","A","02"
"100160208514W600","2000","4535","A","00777","00","533","Water Injection","A","02"
"200C086C094G0800","5000","4800","A","00778","00","581","Approved commingling of Baldonnel & Halfway 98/11/04.","A","00"
"200C086C094G0802","5000","4150","A","00778","02","396","Approved commingling of Baldonnel & Halfway 98/11/04.","A","00"
"200A017F094G0800","5000","4800","A","00779","00","581","","A","00"
"200D040K094A1200","1400","7400","A","00783","00","1253","","A","02"
"200D019K094A1200","1400","7400","A","00785","00","1253","","A","02"
"200B059K094G0100","0800","4800","B","00786","00","671","","","02"
"200B059K094G0102","0800","4100","C","00786","02","399","Cement squeeze (1999/07/23). New interval= 1378.3-1394.8 mCF. New MPP= 1386.6 mCF.","A","02"
"200D096I094A1100","2400","2900","A","00787","00","384","","A","00"
"100080208514W600","2000","4535","A","00788","00","533","","A","02"
"100060608513W600","2000","4535","A","00789","00","533","","A","02"
"200D071B094H0400","6400","4100","A","00790","00","426.4","","A","02"
"200D071B094H0402","6400","4800","","00790","02","600","","A","00"
"200D042B094G0800","2200","4100","A","00791","00","412","","A","00"
"100140608513W600","2000","4535","A","00792","00","533","","A","02"
"100143608414W600","2000","4535","A","00793","00","533","","A","02"
"100142208414W600","2000","4535","A","00794","00","533","","A","02"
"100080608513W600","2000","4535","A","00795","00","533","","A","02"
"100160608513W600","2000","4535","A","00796","00","533","","A","02"
"100163508414W600","2000","4535","A","00797","00","533","Water Injection","A","02"
"100163608414W600","2000","4535","A","00798","00","533","Water Injection","A","02"
"100080508514W600","2000","4536","A","00799","00","536","","","00"
"100080508514W603","2000","2900","A","00799","03","409","","A","00"
"100060508718W600","6200","4800","B","00801","00","689","ORIGINAL COMPLETION SQUEEZED OFF, REPERF 81/10.","A","00"
"100062708414W600","2000","4535","A","00802","00","533","","A","02"
"100063608414W600","2000","4535","A","00804","00","533","","A","02"
"100143508414W600","2000","4535","A","00805","00","533","","A","02"
"200D046B094G0100","0800","4100","A","00806","00","427","","A","02"
"200D046B094G0102","0800","4800","A","00806","02","671","","A","00"
"100080708513W600","2000","4535","A","00807","00","533","","A","02"
"100081408614W600","2000","4535","A","00808","00","533","","A","04"
"200D091H094G0800","5600","4150","A","00809","00","381","","A","03"
"200D045A094H0200","8400","4800","A","00810","00","388","UNIT #1, H2O INJECTOR","A","02"
"100061808613W600","2000","4535","A","00811","00","533","","A","03"
"100162708514W600","2000","4535","A","00812","00","533","Water Injection","A","03"
"100060508513W600","2000","4535","A","00813","00","533","","A","02"
"100083608414W600","2000","4535","A","00814","00","533","","A","02"
"100083508414W600","2000","4535","A","00815","00","533","","A","02"
"200D050J094H0200","0400","4800","A","00816","00","346","WATER INJECTION, BP PROJECT","A","02"
"200D011C094A1400","2400","2900","C","00818","00","373","","A","00"
"200A069A094H0400","6400","4100","A","00819","00","426","2000/01/20 - Approved commingled Dunlevy and Baldonnel.","A","02"
"200A069A094H0402","6400","2900","A","00819","02","388","2000/01/20 - Approved commingled Dunlevy and Baldonnel.","A","00"
"200D053C094G0800","5000","4150","A","00820","00","396","Approved commingling of Baldonnel & Halfway 98/11/04.","A","00"
"200D053C094G0802","5000","4800","A","00820","02","581","Approved commingling of Baldonnel & Halfway 98/11/04.","A","00"
"100141108514W600","2000","4535","A","00821","00","533","","A","02"
"100162208514W600","2000","4535","A","00823","00","533","","A","03"
"100163408314W600","2000","4535","A","00825","00","533","Recompleted 1980/12","","00"
"200B062G094H0200","6000","4800","A","00826","00","357","","A","02"
"200A086C094B1500","3360","4100","","00827","00","345","WATER DISPOSAL WELL!","A","00"
"100062708818W600","7600","2900","F","00828","00","364","RE PERF 92/08/24. PREVIOUS MPP = 1035.1 MCF.","A","00"
"100061208614W600","2000","4535","A","00829","00","533","","A","03"
"200B010H094H0200","8600","4800","A","00830","00","373","RE PERF @ 1109-1127 M KB (89/12/20). PREVIOUS MPP = 1123.2 M CF.","A","00"
"100140508513W600","2000","4535","A","00832","00","533","","A","02"
"100063508414W600","2000","4535","A","00833","00","533","","A","02"
"100163108613W600","2000","4800","B","00836","00","561","","A","00"
"200A081H094G0800","5600","4150","A","00837","00","381","","A","03"
"200B024A094H0200","8400","4800","A","00840","00","388","","A","02"
"100141108414W600","2000","4535","A","00841","00","533","","A","02"
"100141008414W600","2000","4535","A","00843","00","533","","A","02"
"100160708613W600","2000","4535","A","00844","00","533","","A","03"
"100082708514W600","2000","4535","A","00845","00","533","","A","03"
"100060808513W600","2000","4535","A","00847","00","533","","A","02"
"100081408514W600","2000","4535","A","00848","00","533","","A","02"
"100142508825W600","1400","7400","A","00850","00","1253","","A","02"
"200B060K094A1200","1400","7400","A","00851","00","1253","","A","02"
"200B044G094H0400","6400","4100","A","00852","00","426","ABANDONED","A","02"
"100142708414W600","2000","4535","A","00853","00","533","","A","02"
"200D030K094H0200","0600","2600","A","00854","00","265","UNIT #1 WATER INJECTION","A","02"
"200D015D094G0800","0800","4100","C","00855","00","399","DISPOSAL WELL - MARCH 1970","A","02"
"200A052J094J1000","3200","8400","A","00856","00","1524","","A","00"
"100083408514W600","2000","4535","A","00857","00","533","","A","03"
"100160108614W600","2000","4535","A","00860","00","533","Water Injection","A","03"
"100083408414W600","2000","4535","A","00861","00","533","","A","02"
"100060708613W600","2000","4535","A","00862","00","533","","A","03"
"100081408414W600","2000","4535","A","00866","00","533","","A","02"
"200B073C094G0800","5000","4150","A","00868","00","396","Approved to commingle w/ Halfway (99/02/10). HOWEVER, commingle CANCELLED (2000/09/05).","A","00"
"200B073C094G0802","5000","4800","A","00868","02","581","Approved to commingle w/ Baldonnel (99/02/10). HOWEVER, commingle CANCELLED (2000/09/05).","A","00"
